tanggal,judul,judul_link,konten_full
"","","","OCTOBER 13, 2023\nVisitasi Akreditasi LAN RI di Pusdiklat BPS\n1 / 9\n\n“Komitmen yang luar bisa dari Pusdikat BPS dalam mengawal mutu pelayanan terutama dalam pengembangan kompetensi ASN, mari bersama-sama mengawal dan mendukung kualitas penjaminan mutu pengembangan kompetensi,” ujar Kepala Pusat Pengembangan Kompetensi Teknis dan Sosial Kultural Aparatur Sipil Negara, Isti Heriyani sebagai ketua tim asesor akreditasi pada acara Visitasi Akreditasi LAN RI di Pusdiklat BPS pada Jumat (13/10) pagi.\n\nKegiatan visitasi ini merupakan tindak lanjut atas pengajuan akreditasi Pusdiklat BPS sebagai lembaga pengakreditasi lembaga pelatihan penyelenggara pelatihan pranata komputer dan statistisi. Selain itu, pengajuan akreditasi juga dilakukan untuk program pelatihan pranata komputer dan statistisi. BPS sebagai instansi pembina jabatan fungsional pranata komputer dan statistisi dapat mengambil peran dalam pengembangan kompetensi. Melalui akreditasi ini Pusdiklat BPS ke depan dapat mengakreditasi lembaga pelatihan lain dalam menyelengarakan pelatihan pranata komputer dan statistisi.\n\nSetelah sambutan dari Suntono, Kepala Pusdiklat BPS dan Isti Heriyani, acara dilanjutkan dengan paparan hasil verifikasi tim asessor. Selanjutnya, diselenggarakan wawancara dan observasi oleh tim asesor dengan alumni dan lembaga kerja sama, tim penjamin mutu dan widyaiswara, dan tim pengelola dan penyelenggara. Pada siang harinya, tim asesor melakukan room tour untuk melihat sarana dan prasarana Pusdiklat BPS. Rangkaian kegiatan visitasi diakhiri dengan penandatanganan berita acara dan penutupan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CyVvPXoRyJv/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid0XXKAEVZzsDpGgTEF3hDHQg8BNs8FiTgwFucH4PuPAFuaxzvTSDX7vafXLweuL1jbl&id=100063672908214&mibextid=Nif5oz"
"","","","OCTOBER 10, 2023\nMonitoring Pembangunan Gedung Kantor BPS Kabupaten Seruyan\n\nSaat ini BPS tengah melaksanakan pembangunan gedung kantor di 9 (sembilan) satuan kerja. Hal tersebut sejalan dengan izin pembangunan gedung kantor berdasarkan surat nomor: B.0201/Seskab/Polhukam/03/2023 yang telah terbit. Kepala Pusdiklat BPS, Suntono turut serta dalam melakukan monitoring pembangunan gedung kantor dengan melakukan kunjungan ke salah satu kantor yang sedang dibangun, yaitu BPS Kabupaten Seruyan (10/10). Kunjungan langsung ke lokasi pembangunan ini bertujuan untuk mengetahui capaian dan kendala yang dialami dalam proses pembangunan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CyN0nj9xXCR/?igshid=MTc4MmM1YmI2Ng==\nhttps://www.facebook.com/100063672908214/posts/pfbid0hSxZFpDewk9niu9ADWrHp4N5RYxKx426TAipBXv3rbMSSeqW4meA9vDBeZTTvKhsl/?mibextid=Nif5oz"
"","","","OCTOBER 10, 2023\nMonitoring Pembangunan Gedung Kantor BPS Kabupaten Seruyan\n\nSaat ini BPS tengah melaksanakan pembangunan gedung kantor di 9 (sembilan) satuan kerja. Hal tersebut sejalan dengan izin pembangunan gedung kantor berdasarkan surat nomor: B.0201/Seskab/Polhukam/03/2023 yang telah terbit. Kepala Pusdiklat BPS, Suntono turut serta dalam melakukan monitoring pembangunan gedung kantor dengan melakukan kunjungan ke salah satu kantor yang sedang dibangun, yaitu BPS Kabupaten Seruyan (10/10). Kunjungan langsung ke lokasi pembangunan ini bertujuan untuk mengetahui capaian dan kendala yang dialami dalam proses pembangunan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CyN0nj9xXCR/?igshid=MTc4MmM1YmI2Ng==\nhttps://www.facebook.com/100063672908214/posts/pfbid0hSxZFpDewk9niu9ADWrHp4N5RYxKx426TAipBXv3rbMSSeqW4meA9vDBeZTTvKhsl/?mibextid=Nif5oz"
"","","","OCTOBER 9, 2023\nPembukaan Pelatihan Fungsional Asisten Statistisi Angkatan I dan Statistisi Ahli Angkatan II Tahun 2023\n\n“Sebagai penyedia data statistik, pejabat fungsional statistisi harus mampu beradaptasi dan bertransformasi dalam proses bisnis statistik di era disrupsi seperti sekarang ini,” ujar Kepala Pusdiklat BPS yang diwakili oleh Kepala Bagian Umum, Dr. Watekhi, mengawali sambutannya pada acara pembukaan Pelatihan Fungsional Asisten Statistisi Angkatan I dan Statistisi Ahli Angkatan II Tahun 2023, Senin (9/10) secara daring.\n\nPelatihan Fungsional Asisten Statistisi dan Statistisi Ahli ini masing-masing diikuti oleh 40 orang peserta yang berasal dari BPS Provinsi Selindo. Tahapan pelatihan ini menggunakan standar E-Warkop, sebanyak empat tahap dimulai dengan Pembelajaran Mandiri/MOOC, kemudian dilanjutkan Pembelajaran Jarak Jauh/Distance Learning, Pembelajaran Klasikal, dan Laboratorium Statistik di Unit Kerja. Penyampaian materi dan pembimbingan tentunya akan melibatkan para fasilitator internal dan eksternal, serta praktisi yang berpengalaman dalam bidang statistik.\n\nDi akhir arahannya, Watekhi menegaskan bahwa kesempatan dalam satu forum semacam ini tidak mudah ditemui. Oleh karena itu beliau mengharapkan agar peserta memanfaatkan kesempatan ini secara maksimal untuk meningkatkan kompetensi, baik kompetensi teknis, kompetensi manajerial, maupun kompetensi sosial kultural.\n\n#PusdiklatBPS"
"","","","OCTOBER 9, 2023\nPembukaan Pelatihan Fungsional Asisten Statistisi Angkatan I dan Statistisi Ahli Angkatan II Tahun 2023\n\n“Sebagai penyedia data statistik, pejabat fungsional statistisi harus mampu beradaptasi dan bertransformasi dalam proses bisnis statistik di era disrupsi seperti sekarang ini,” ujar Kepala Pusdiklat BPS yang diwakili oleh Kepala Bagian Umum, Dr. Watekhi, mengawali sambutannya pada acara pembukaan Pelatihan Fungsional Asisten Statistisi Angkatan I dan Statistisi Ahli Angkatan II Tahun 2023, Senin (9/10) secara daring.\n\nPelatihan Fungsional Asisten Statistisi dan Statistisi Ahli ini masing-masing diikuti oleh 40 orang peserta yang berasal dari BPS Provinsi Selindo. Tahapan pelatihan ini menggunakan standar E-Warkop, sebanyak empat tahap dimulai dengan Pembelajaran Mandiri/MOOC, kemudian dilanjutkan Pembelajaran Jarak Jauh/Distance Learning, Pembelajaran Klasikal, dan Laboratorium Statistik di Unit Kerja. Penyampaian materi dan pembimbingan tentunya akan melibatkan para fasilitator internal dan eksternal, serta praktisi yang berpengalaman dalam bidang statistik.\n\nDi akhir arahannya, Watekhi menegaskan bahwa kesempatan dalam satu forum semacam ini tidak mudah ditemui. Oleh karena itu beliau mengharapkan agar peserta memanfaatkan kesempatan ini secara maksimal untuk meningkatkan kompetensi, baik kompetensi teknis, kompetensi manajerial, maupun kompetensi sosial kultural.\n\n#PusdiklatBPS"
"","","","OCTOBER 9, 2023\nPembukaan Pelatihan Pranata Komputer Kategori Keahlian Angkatan IX Tahun 2023 (Kementerian Pertahanan)\n\nPusat Pendidikan dan Pelatihan Teknis Fungsional Pertahanan Badan Pendidikan dan Pelatihan Kementerian Pertahanan (Pusdiklat Tekfunghan Badiklat Kemhan) pagi hari ini, Senin (9/10) menyelenggarakan kegiatan Pembukaan Pelatihan Fungsional Pranata Kompueter Kategori Keahlian Angkatan IX Tahun Anggaran 2023 secara daring. Pelatihan ini merupakan kerja sama antara Pusdiklat BPS dan Kementerian Pertahanan yang diikuti oleh 25 peserta dari Kementerian Pertahanan.\n\nSetelah Kabid Opsdiklat Pusdiklat Tekfunghan membacakan Laporan Kesiapan Diklat, Kepala pusdiklat Tekfunghan Badiklat Kemhan, Dra. Endang Purwaningsih, M.Si pada sambutannya menyampaikan bahwa teknologi informasi menjadi kebutuhan mutlak di Kementerian Pertahanan. Endang menyatakan bahwa perlu adanya kesiapan sarpras TIK dan SDM untuk memperluas aspek pelayanan publik dengan memperhatikan aspek kerahasian pertahanan. Pelatihan Pranata Komputer ini juga dimaksudkan untuk meningkat kompetensi pegawai di lingkungan Kemhan dan TNI. Besar harapan beliau agar pelatihan ini dapat diikuti dengan baik oleh seluruh peserta. Beliau juga berharap agar hasil dari pelatihan ini dapat memberikan manfaat baik bagi pribadi peserta maupun bagi kemajuan satker masing-masing.\n\n#PusdiklatBPS"
"","","","OCTOBER 9, 2023\nPembukaan Pelatihan Pranata Komputer Kategori Keahlian Angkatan IX Tahun 2023 (Kementerian Pertahanan)\n\nPusat Pendidikan dan Pelatihan Teknis Fungsional Pertahanan Badan Pendidikan dan Pelatihan Kementerian Pertahanan (Pusdiklat Tekfunghan Badiklat Kemhan) pagi hari ini, Senin (9/10) menyelenggarakan kegiatan Pembukaan Pelatihan Fungsional Pranata Kompueter Kategori Keahlian Angkatan IX Tahun Anggaran 2023 secara daring. Pelatihan ini merupakan kerja sama antara Pusdiklat BPS dan Kementerian Pertahanan yang diikuti oleh 25 peserta dari Kementerian Pertahanan.\n\nSetelah Kabid Opsdiklat Pusdiklat Tekfunghan membacakan Laporan Kesiapan Diklat, Kepala pusdiklat Tekfunghan Badiklat Kemhan, Dra. Endang Purwaningsih, M.Si pada sambutannya menyampaikan bahwa teknologi informasi menjadi kebutuhan mutlak di Kementerian Pertahanan. Endang menyatakan bahwa perlu adanya kesiapan sarpras TIK dan SDM untuk memperluas aspek pelayanan publik dengan memperhatikan aspek kerahasian pertahanan. Pelatihan Pranata Komputer ini juga dimaksudkan untuk meningkat kompetensi pegawai di lingkungan Kemhan dan TNI. Besar harapan beliau agar pelatihan ini dapat diikuti dengan baik oleh seluruh peserta. Beliau juga berharap agar hasil dari pelatihan ini dapat memberikan manfaat baik bagi pribadi peserta maupun bagi kemajuan satker masing-masing.\n\n#PusdiklatBPS"
"","","","OCTOBER 4, 2023\nSharing Knowledge Tugas Belajar\n\nBertempat di aula lantai 4 Pusdiklat BPS, pada hari ini, Selasa (3/10) dilaksanakan sharing knowledge untuk mengawali kembali aktif bekerjanya dua orang pegawai Pusdiklat BPS, Resti Amelia dan Valentina A. Simbolon. Keduanya telah menyelesaikan Tugas Belajar S2 pada Jurusan Ilmu Administrasi Publik Universitas Indonesia. Kegiatan ini dibuka oleh Yuliana Ria Uli Sitanggang, Widyaiswara Ahli Utama Pusdiklat BPS. Melalui kegiatan ini diharapkan Tugas Belajar yang diberikan oleh BPS kepada pegawainya mampu mengakselerasi peningkatan kualitas SDM BPS sehingga dapat memberikan manfaat bagi instansi.\n\nResti mengkaji tentang analisis implementasi kebijakan Satu Data Indonesia (SDI) untuk Data Statistik di Badan Pusat Statistik. Dalam hasil penelitiannya ditemukan bahwa secara umum implementasi SDI sudah berjalan dengan baik ditinjau dari variabel komunikasi, sumber daya, disposisi, dan struktur birokrasi. Meski demikian, terdapat beberapa catatan yang menjadi perhatian dan rekomendasi.\n\nSementara itu, Valentina membahas tentang implementasi kebijakan Sistem Manajemen Pengamanan Informasi (SMPI) yang masih belum berjalan dengan baik di Indonesia. Pada penelitian ini dibahas tentang pentingnya pengamanan data dan informasi yang dimiliki oleh para penyelenggara sistem elektronik baik publik maupun privat.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx8xTGVB2r1/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid03s7yZSxC8WfbwYQpsh8E446e952nbe8qJVWc1MCJaBH2vVUqiL2pLeh766mTDtqDl&id=100063672908214&mibextid=Nif5oz"
"","","","OCTOBER 4, 2023\nSharing Knowledge Tugas Belajar\n\nBertempat di aula lantai 4 Pusdiklat BPS, pada hari ini, Selasa (3/10) dilaksanakan sharing knowledge untuk mengawali kembali aktif bekerjanya dua orang pegawai Pusdiklat BPS, Resti Amelia dan Valentina A. Simbolon. Keduanya telah menyelesaikan Tugas Belajar S2 pada Jurusan Ilmu Administrasi Publik Universitas Indonesia. Kegiatan ini dibuka oleh Yuliana Ria Uli Sitanggang, Widyaiswara Ahli Utama Pusdiklat BPS. Melalui kegiatan ini diharapkan Tugas Belajar yang diberikan oleh BPS kepada pegawainya mampu mengakselerasi peningkatan kualitas SDM BPS sehingga dapat memberikan manfaat bagi instansi.\n\nResti mengkaji tentang analisis implementasi kebijakan Satu Data Indonesia (SDI) untuk Data Statistik di Badan Pusat Statistik. Dalam hasil penelitiannya ditemukan bahwa secara umum implementasi SDI sudah berjalan dengan baik ditinjau dari variabel komunikasi, sumber daya, disposisi, dan struktur birokrasi. Meski demikian, terdapat beberapa catatan yang menjadi perhatian dan rekomendasi.\n\nSementara itu, Valentina membahas tentang implementasi kebijakan Sistem Manajemen Pengamanan Informasi (SMPI) yang masih belum berjalan dengan baik di Indonesia. Pada penelitian ini dibahas tentang pentingnya pengamanan data dan informasi yang dimiliki oleh para penyelenggara sistem elektronik baik publik maupun privat.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx8xTGVB2r1/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid03s7yZSxC8WfbwYQpsh8E446e952nbe8qJVWc1MCJaBH2vVUqiL2pLeh766mTDtqDl&id=100063672908214&mibextid=Nif5oz"
"","","","OCTOBER 2, 2023\nPembukaan Pelatihan Pranata Komputer Kategori Keterampilan Angkatan III Tahun 2023 (BPSDMD Jawa Tengah)\n\n\nPembukaan Pelatihan Fungsional Pranata Komputer Kategori Keterampilan Angkatan III Tahun 2023 kerjasama antara Pusdiklat BPS dan BPSDMD Provinsi Jawa Tengah yang diselenggarakan secara daring pada Senin (2/10) siang secara daring dihadiri oleh Kepala pusdiklat BPS, Suntono dan Kepala BPSDMD Provinsi Jawa Tengah yang diwakili oleh Kepala Bidang 3 BPSDM Provinsi Jawa Tengah, Anon Priyantoro.\n\nPada sambutannya, Anon Priyantoro menyebutkan bahwa pejabat pranata komputer harus dapat memenuhi kebutuhan instansi dalam hal teknologi informasi. Untuk itu diperlukan pelatihan untuk pengembangan kompetensi dalam hal perencanaan, analisa, dan pengembangan sistem informasi berbasis komputer. Setelah mengikuti pelatihan ini peserta diharapkan dapat mengimplementasikan ilmu di satker masing-masing. Beliau berpesan agar para peserta tetap menjaga semangat dan kesehatan. Beliau juga berharap agar pelatihan berjalan lancar sehingga semua peserta dapat lulus dengan hasil yang sangat memuaskan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx5ST-qxxHa/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02uN2xPVFDztayTKUraHJ6nnT6XeKZyzUJMPchYTWi3ih5YJssBsH1q7LHoQFoNu84l&id=100063672908214&mibextid=Nif5oz"
"","","","OCTOBER 2, 2023\nPembukaan Pelatihan Pranata Komputer Kategori Keterampilan Angkatan III Tahun 2023 (BPSDMD Jawa Tengah)\n\n\nPembukaan Pelatihan Fungsional Pranata Komputer Kategori Keterampilan Angkatan III Tahun 2023 kerjasama antara Pusdiklat BPS dan BPSDMD Provinsi Jawa Tengah yang diselenggarakan secara daring pada Senin (2/10) siang secara daring dihadiri oleh Kepala pusdiklat BPS, Suntono dan Kepala BPSDMD Provinsi Jawa Tengah yang diwakili oleh Kepala Bidang 3 BPSDM Provinsi Jawa Tengah, Anon Priyantoro.\n\nPada sambutannya, Anon Priyantoro menyebutkan bahwa pejabat pranata komputer harus dapat memenuhi kebutuhan instansi dalam hal teknologi informasi. Untuk itu diperlukan pelatihan untuk pengembangan kompetensi dalam hal perencanaan, analisa, dan pengembangan sistem informasi berbasis komputer. Setelah mengikuti pelatihan ini peserta diharapkan dapat mengimplementasikan ilmu di satker masing-masing. Beliau berpesan agar para peserta tetap menjaga semangat dan kesehatan. Beliau juga berharap agar pelatihan berjalan lancar sehingga semua peserta dapat lulus dengan hasil yang sangat memuaskan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx5ST-qxxHa/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02uN2xPVFDztayTKUraHJ6nnT6XeKZyzUJMPchYTWi3ih5YJssBsH1q7LHoQFoNu84l&id=100063672908214&mibextid=Nif5oz"
"","","","OCTOBER 2, 2023\nPembukaan Pelatihan Pranata Komputer Kategori Keahlian Angkatan VIII Tahun 2023 (Kementerian PUPR)\n\nBalai pengembangan Kompetensi PUPR Jogjakarta pagi hari ini, Senin (2/10) menyelenggarakan kegiatan Pembukaan Pelatihan Fungsional Pranata Kompueter Kategori Keahlian Angkatan VIII Tahun 2023 secara daring. Pelatihan ini merupakan kerja sama antara Pusdiklat BPS dan Kementerian PUPR yang diikuti oleh 32 peserta dari Kementerian PUPR Wilayah V Yogyakarta.\n\nKepala Pusat Pengembangan Kompetensi Manajemen BPSDM Kementerian PUPR, Ir. Muhammad Adang, M.M. pada sambutannya menyampaikan bahwa besar harapan beliau agar pelatihan ini dapat diikuti dengan baik oleh seluruh peserta. Beliau juga berharap agar hasil dari pelatihan ini dapat memberikan manfaat baik bagi pribadi peserta maupun bagi kemajuan satker masing-masing.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx5SCs-xMQH/?igshid=MTc4MmM1YmI2Ng==\nhttps://www.facebook.com/100063672908214/posts/pfbid0HMHNLV5sS9EFRU9xWeyNCi7q3PTzBCgc2GW3eHH9FRMYiPiEfzukPdeKv4huQ3URl/?mibextid=Nif5oz"
"","","","OCTOBER 2, 2023\nPembukaan Pelatihan Pranata Komputer Kategori Keahlian Angkatan VIII Tahun 2023 (Kementerian PUPR)\n\nBalai pengembangan Kompetensi PUPR Jogjakarta pagi hari ini, Senin (2/10) menyelenggarakan kegiatan Pembukaan Pelatihan Fungsional Pranata Kompueter Kategori Keahlian Angkatan VIII Tahun 2023 secara daring. Pelatihan ini merupakan kerja sama antara Pusdiklat BPS dan Kementerian PUPR yang diikuti oleh 32 peserta dari Kementerian PUPR Wilayah V Yogyakarta.\n\nKepala Pusat Pengembangan Kompetensi Manajemen BPSDM Kementerian PUPR, Ir. Muhammad Adang, M.M. pada sambutannya menyampaikan bahwa besar harapan beliau agar pelatihan ini dapat diikuti dengan baik oleh seluruh peserta. Beliau juga berharap agar hasil dari pelatihan ini dapat memberikan manfaat baik bagi pribadi peserta maupun bagi kemajuan satker masing-masing.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx5SCs-xMQH/?igshid=MTc4MmM1YmI2Ng==\nhttps://www.facebook.com/100063672908214/posts/pfbid0HMHNLV5sS9EFRU9xWeyNCi7q3PTzBCgc2GW3eHH9FRMYiPiEfzukPdeKv4huQ3URl/?mibextid=Nif5oz"
"","","","OCTOBER 1, 2023\nUpacara Peringatan Hari Kesaktian Pancasila\n\nTepat pada tanggal 1 Oktober merupakan peringatan Hari Kesaktian Pancasila. Kegiatan seremonial turut dilakukan oleh Pusdiklat BPS dengan upacara yang berlangsung khidmad pada Minggu (1/10) di Lapangan Pusdiklat BPS.\n\nUpacara Peringatan Hari Pancasila di lingkungan Pusdiklat BPS dipimpin Widyaiswara Ahli Muda Pusdiklat BPS, Cepy Ramdhani. Rangkaian peringatan hari Kesaktian Pancasila yang mengusung tema “Pancasila Pemersatu Bangsa Menuju Indonesia Maju”, diawali dengan laporan Pemimpin Upacara kepada Pembina Upacara, Kepala Pusdiklat BPS, Suntono.\n\nUpacara yang diikuti oleh seluruh ASN Pusdiklat BPS ini bertujuan untuk tetap mempertahankan dan mengamalkan nilai-nilai Pancasila sebagai sumber kekuatan menggalang kebersamaan untuk memperjuangkan, menegakkan kebenaran dan keadilan demi keutuhan Negara Kesatuan Republik Indonesia.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/Cx12xHsxFaB/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02PqjDxd7kFoUnsESDR7vFGZkAj3KzbspfEESrvyuDwYdj3cgPQCnHAfFt3pFfQbkfl&id=100063672908214&mibextid=Nif5oz"
